-170.195 -0.791563 -1.96473 -9.1892 -3.58031 6.03034 -3.60418 -4.59493 -3.73468 0.934259 -2.03344 2.48544 3.78327 -1.03443 -0.498893 -0.632039 -0.469921 0.856265 -1.00938 0.625863 -0.67995 -0.75688 -1.65799 0.523155 -0.0731477 1.71394 -0.493497 2.17548 -1.21275 -2.04014 -0.0977169 0.077167 0 0
-170.601 -0.426178 -1.90582 -9.22938 -3.79753 6.62668 -3.45265 -4.82083 -4.11516 0.843702 -1.61169 2.85723 3.62558 -1.63193 -0.639198 -0.609845 -0.711603 0.721511 -1.01896 0.393672 -0.493749 -0.447881 -1.2135 0.134703 -0.820393 0.93568 -0.701742 2.5921 -1.01388 -1.93097 -1.00014 -0.138325 0 0
-170.818 -0.562948 -1.76348 -9.01604 -3.65916 6.0695 -3.41886 -4.97247 -4.02598 1.24387 -1.9523 2.72791 3.7177 -1.26357 -0.25195 -1.30832 -0.59088 0.723714 -1.06 0.0719294 -0.192135 -0.592731 -1.02706 -0.240668 -0.563325 1.4923 -0.802785 2.02533 -0.874128 -1.85545 -0.462482 -0.0587394 0 0
-170.57 -0.437976 -1.38209 -8.84225 -3.96429 5.99773 -3.43441 -4.99687 -4.02323 1.34263 -2.35187 2.93825 3.84113 -0.418074 -0.2764 -0.383165 -0.0253475 0.779297 -0.596153 0.672953 -0.574916 -0.763983 -1.69559 -0.0827083 -0.884758 1.59561 -0.326067 2.30771 -1.0786 -1.72952 0.262067 -0.491734 0 0
-170.431 -0.442411 -1.66412 -9.16611 -3.30657 5.89623 -3.32272 -5.06165 -3.886 0.984402 -1.8957 2.64662 3.82486 -0.957264 -0.280313 -0.655513 -0.0830394 0.643395 -0.903839 0.919275 -0.470803 -0.226409 -1.98675 0.141143 -0.00905473 1.05925 -0.579435 2.3109 -1.65316 -2.32461 -0.478392 -0.456629 0 0
-170.24 -0.836944 -1.45538 -9.21976 -3.89165 5.99291 -3.95146 -5.44011 -4.32582 0.915793 -2.07948 2.8569 3.72625 -0.57954 -0.251086 -0.951038 -0.38753 1.35324 -1.35079 0.349208 -0.766602 -1.26178 -0.88342 -0.0522731 -0.882158 1.64781 -0.714165 2.43423 -0.812098 -1.54809 -0.321257 -0.102793 0 0
-170.728 -0.542291 -1.28886 -8.7641 -3.61386 6.16275 -3.48648 -4.99303 -4.21909 1.09448 -2.54025 2.73106 3.57082 -0.795256 -0.210673 -0.200331 -0.26513 0.688883 -1.10747 0.647698 -0.220495 -0.958604 -1.87499 0.040898 -0.285712 1.43603 -0.388834 2.70653 -0.37954 -1.54671 -0.339176 -0.296493 0 0
-170.278 -0.746362 -1.48634 -8.8146 -4.02064 5.51377 -3.44262 -5.15137 -3.83313 0.765202 -2.43158 2.82511 3.68328 -0.698266 0.000853918 -0.829887 -0.134901 0.383594 -0.941928 0.768341 -0.253985 -0.988144 -1.51692 -0.163204 0.119829 1.5448 -0.634051 2.29976 -0.83428 -2.37717 -0.408516 -0.187142 0 0
-170.349 -0.805459 -1.73127 -9.45063 -3.84974 5.88498 -3.50675 -5.21754 -3.88284 0.313165 -2.01111 3.02245 3.94846 -0.765646 -0.15302 -0.511893 0.263897 0.56462 -1.00084 -0.132526 -0.780569 -1.14717 -1.01886 -0.0887495 -0.720933 1.7409 -0.825695 2.17188 -0.687226 -1.96062 -0.340531 -0.985104 0 0
-170.69 -0.181469 -1.75517 -8.8883 -3.88414 5.63538 -3.34161 -4.43226 -3.66103 1.05925 -2.24481 2.73326 4.29261 -0.478722 -0.378658 -0.809945 0.437657 0.39436 -1.17912 0.794902 -0.876253 -0.760246 -0.385199 0.0137534 -0.771476 1.49895 -0.833198 2.56642 -1.34821 -2.335 -0.36389 -0.429902 0 0
-201.314 9.00776 -7.04771 -7.92244 -5.96329 -2.60088 0.827669 -2.76613 -0.805085 -4.68075 1.66139 2.81253 -0.241148 -1.73063 -0.688746 -0.914943 -0.200031 0.944426 -0.274962 0.163013 -1.05905 -0.00535899 0.889497 -0.649114 1.00825 0.585623 0.0298854 -0.573483 0.0476955 -1.03298 -0.230155 -0.942693 0 0
-201.896 9.15365 -6.82968 -7.88681 -6.12556 -2.52055 0.666991 -2.22656 -0.407783 -3.61065 1.08806 2.73377 -0.547856 -2.22207 0.000819761 -1.1571 -0.305449 -0.383261 -1.30476 -0.219268 -0.815642 -0.349793 2.28123 -0.943579 0.268663 0.921034 0.977505 -0.478483 -0.217029 -1.22509 -0.88774 -0.351878 0 0
-201.568 8.92658 -6.96876 -7.54379 -6.15683 -3.0963 0.670443 -3.79612 -1.20482 -3.74706 1.46092 1.81155 -1.07438 -1.49055 -0.413565 0.0750012 1.15634 -1.03711 -0.702371 1.23523 0.160778 -1.19481 1.35944 0.120556 1.11704 0.20018 0.60585 -1.2834 -0.432472 -0.838445 -0.374832 0.306693 0 0
-201.334 8.12864 -7.28658 -7.87532 -6.4056 -3.30526 0.752736 -3.78993 -1.43731 -4.65052 0.850488 1.35248 0.0732673 -1.97778 0.468835 -0.603308 0.984745 -0.294438 -1.19678 -1.00705 -0.111412 0.243501 0.561395 -0.057715 1.68624 -0.321923 0.558444 -1.0031 -1.37131 -1.2084 -0.0353443 -0.200639 0 0
-201.197 9.19033 -6.87798 -7.41997 -5.84012 -3.02091 0.74423 -3.42864 -1.09142 -3.2286 1.45612 1.29612 -0.251604 -1.76699 -0.0961298 -0.232579 0.231394 -0.719637 -0.28982 -0.353138 -0.453706 -0.898984 1.36513 0.189029 2.04399 0.563542 0.930102 0.120674 -0.151598 -0.0809616 -0.290857 -0.390919 0 0
-200.548 8.61154 -7.04184 -7.7916 -6.26648 -3.22957 0.479552 -3.80516 -0.916831 -4.22273 0.873618 1.7352 0.00439446 -2.12221 0.241125 -0.598221 0.0672518 -0.493816 -1.39768 -0.91768 -0.362506 -0.573869 1.03368 -0.63642 1.95469 0.608535 1.0997 -0.361086 -0.563061 -0.341353 -0.555642 -0.119833 0 0
-200.747 9.24705 -7.25749 -7.87683 -5.57575 -2.55532 0.514849 -2.77437 -0.0320367 -4.22058 0.989693 1.5869 0.0628492 -2.64552 0.266427 -1.71258 0.78946 0.559781 -0.331284 -0.802091 -0.607045 -0.172294 2.13027 0.119966 0.155807 1.00725 0.904871 -0.85025 0.22727 -1.28408 -0.140685 -0.336858 0 0
-200.544 8.78938 -7.0849 -8.03151 -6.03009 -3.09191 0.734998 -3.28339 -0.462233 -4.49597 1.63435 3.14738 -0.0219862 -2.23434 -0.0805825 -1.77142 1.25266 -0.533327 -1.67349 0.941985 1.22514 0.674864 1.49044 -0.841848 0.187434 1.19411 0.212201 -0.553865 -0.47895 -0.700012 -0.560902 -0.211256 0 0
-201.083 8.77556 -6.83086 -7.83897 -5.73399 -3.17442 0.957403 -3.51041 -1.08257 -4.38438 1.88674 2.48526 -0.599446 -1.65711 -0.598671 -1.15454 0.463743 0.111479 -0.623167 0.0587664 -0.483159 -1.29652 1.65539 -0.592111 0.637448 2.41102 0.796184 -1.12063 -1.08447 -0.936207 -0.822184 -1.32866 0 0
-201.475 8.95354 -7.15998 -7.48001 -5.85474 -3.05637 0.667851 -3.74959 -0.917634 -4.45918 1.88051 1.42466 -0.152557 -1.27448 -0.195499 0.0448514 2.83491 -0.0675417 -0.124762 0.433343 0.518597 -1.30979 0.911782 0.112069 0.641651 0.513449 0.232363 -0.294351 0.34396 -1.00808 0.0348934 -0.205959 0 0
-183.798 0.680333 -7.45297 -8.45276 -5.95425 1.06733 -2.35263 -0.949614 -1.35641 -2.12026 -0.768587 0.323974 1.49652 -1.91831 4.29745 1.44767 -1.03583 0.0350625 0.24938 -0.0404315 0.635652 -0.833353 -1.70274 0.3812 -1.02136 1.1883 -1.9494 0.922093 0.137215 -0.149843 0.951403 1.01034 0 0
-183.723 0.859512 -6.52565 -8.29146 -5.70367 0.820398 -2.42186 -0.849708 -1.47485 -2.53484 -1.05005 0.513469 1.06451 -2.42612 3.16204 1.42876 -1.87753 -0.479664 0.547286 -0.305011 -0.154728 -1.09877 -1.80126 -0.323545 -1.58674 0.329663 -2.46944 1.40815 -0.791667 -0.420021 0.390417 0.81289 0 0
-183.527 0.993384 -7.10717 -8.57629 -5.94998 1.13706 -1.82444 -1.51173 -1.82841 -2.2812 -0.396606 0.877326 1.70051 -1.91694 3.83598 1.55707 -1.61886 -0.547419 1.05229 -0.0354546 -0.136438 -0.826017 -1.17989 0.376088 -1.04522 0.406142 -1.60798 1.63351 -0.302242 -0.584936 1.47311 1.47366 0 0
-183.767 1.42254 -6.67924 -8.05234 -5.93697 1.23639 -1.51957 -1.4237 -1.53543 -1.33293 -0.291004 0.65224 1.52721 -2.91349 3.42804 2.49554 -1.45884 -0.135523 0.389028 0.00354492 -0.0375435 -0.887006 -1.6626 -0.441722 -0.935607 1.21306 -1.88628 1.72649 -0.38568 -0.508834 0.682368 0.924856 0 0
-183.44 1.38166 -7.75809 -8.29482 -5.47363 0.959457 -2.26617 -1.08113 -1.49332 -1.08529 -0.88036 0.0645016 0.893054 -2.54187 4.73723 0.999524 -1.6987 -0.380453 0.544418 0.463261 -0.249433 -1.61458 -1.43342 0.114385 -0.492242 1.19131 -1.91969 0.918337 0.0352571 -0.347055 1.09922 0.803494 0 0
-183.285 1.37306 -7.56224 -7.38302 -5.50887 1.21587 -1.95446 -1.11828 -0.632234 -1.53242 -1.33806 0.857335 2.02306 -1.82217 4.42442 1.56223 -0.741918 0.809218 1.25291 0.514741 0.0780076 -1.16187 -2.15052 -0.0838894 -0.561834 0.965681 -2.29043 1.34958 0.73726 -0.598307 1.29484 0.508347 0 0
-184.796 0.944549 -7.81571 -7.95738 -4.66878 1.12511 -2.63288 -1.24678 -1.30905 -1.17397 -1.43409 0.902692 0.858742 -2.12246 4.04024 1.26516 -1.33548 -0.906722 -0.453239 0.0294681 -0.548646 -1.44269 -2.70351 0.72934 -1.08106 0.803584 -1.84489 1.32166 0.54806 -0.284147 0.613566 1.03051 0 0
-183.739 0.432167 -7.57663 -8.17508 -5.79481 1.83725 -2.33595 -0.560265 -1.21309 -2.24741 -0.671838 0.483139 1.44959 -1.77202 3.39365 0.802648 -1.99851 -0.057805 0.419344 0.768833 -0.506255 -0.766157 -2.0752 -0.370913 -0.801594 0.334386 -2.63826 1.51148 0.198811 -0.194424 0.129485 1.21933 0 0
-182.677 0.502506 -7.14543 -8.45347 -5.58455 1.09806 -1.81396 -1.85006 -0.874312 -1.96042 -0.8833 0.671462 0.67743 -2.26589 4.10421 2.05216 -2.02276 0.151444 0.39727 0.362898 -0.647111 -1.3919 -2.65144 -0.17816 -0.728428 1.75326 -2.82998 0.269944 0.282222 -0.583427 1.04732 1.86531 0 0
-183.416 1.56962 -7.8444 -7.84279 -5.43678 0.790449 -1.6818 -1.39775 -1.3443 -1.92805 -0.68738 0.93768 1.21209 -2.325 3.56947 1.64246 -1.38695 -0.426313 0.601647 0.117986 -0.8811 -0.986528 -2.05993 0.320088 -1.48482 0.855654 -1.81987 1.67761 -0.140939 -1.16201 0.92317 1.36204 0 0
-106.913 -20.1481 3.04228 0.927396 0.0940584 2.69289 -2.27513 2.29287 2.4178 -0.398226 3.84712 -2.93757 -2.41148 0.114411 0.732869 1.31448 0.699092 1.01472 0.376377 2.26572 -0.443786 1.0199 0.30084 0.312599 -0.107245 2.28752 -0.709653 -0.103121 0.276573 -0.147746 1.58273 -1.02829 0 0
-107.189 -20.5413 3.29981 1.17554 0.329835 2.70332 -2.53193 1.08337 2.08975 -1.07319 4.0691 -2.8267 -2.76236 0.0692337 0.367779 2.18138 -0.0901382 -0.612807 -0.184863 0.295719 -0.115423 0.794528 0.996233 0.609061 0.0839365 1.92875 -0.237355 0.218554 0.645028 -0.534321 0.58116 -1.11589 0 0
-106.764 -20.4118 3.47527 1.12047 0.259366 2.85738 -1.71028 2.15389 2.258 -0.830596 4.21895 -2.1022 -2.29613 -0.954521 0.473297 1.21016 -1.61561 0.0853167 -0.312387 0.0193425 -1.43662 0.767296 -0.288721 0.188281 0.556976 1.28094 -0.467531 -0.418509 0.87313 0.685105 1.59041 -0.197417 0 0
-107.017 -20.3863 2.87179 0.923941 0.635644 1.6105 -2.63075 1.34025 3.08659 -0.701681 3.16911 -2.97964 -2.46564 0.157872 0.332299 0.970854 -0.548322 0.750004 0.844058 -0.126109 -1.43405 0.603072 -0.564003 0.355138 0.824559 2.26369 0.0851451 -1.06002 0.93162 0.0463721 1.33436 0.868156 0 0
-107.44 -20.4324 2.88085 0.920684 -0.147256 1.83467 -2.06409 2.2205 2.72893 -0.934284 3.79055 -2.50684 -2.08912 0.130743 -0.247444 1.72525 -0.718806 0.394171 0.22042 1.42191 -1.02372 -0.460899 0.243921 0.392551 0.942112 2.0876 -1.03534 -0.350818 0.72093 1.40773 2.22235 0.846615 0 0
-106.56 -20.1517 2.97317 0.941166 0.3205 1.92892 -1.93594 1.05918 2.10488 -0.919443 4.1851 -2.67403 -1.57698 -0.239588 -0.0361261 2.38101 0.74066 0.107635 -1.04427 0.767241 -1.21707 0.333713 0.393556 -0.743376 0.29418 1.34594 -0.614781 -0.848258 0.90425 -0.793085 1.62917 -1.11802 0 0
-106.754 -21.1212 3.61632 0.653014 0.244749 2.10216 -2.65182 2.06087 2.43638 -0.422839 3.04626 -2.54914 -3.31735 0.612313 0.788003 0.198931 -0.737955 -0.476542 -0.806005 -0.1548 -0.883825 0.777038 0.571092 0.867938 0.937884 3.171 -0.790677 -0.517765 0.984138 1.23894 2.20772 0.648432 0 0
-107.159 -20.5994 3.15402 0.920652 0.0666213 2.28755 -1.9303 1.06047 2.53448 -1.26344 3.65979 -1.82079 -2.36679 -0.71382 0.00808146 0.509457 -1.09137 0.511586 -0.664363 0.343479 -1.05382 0.969701 0.53654 0.858928 0.342982 2.52883 -1.86435 -1.27081 -0.421568 -0.295335 0.559348 -0.190614 0 0
-106.027 -20.6366 2.60599 0.892508 0.87434 2.43327 -1.46586 1.38841 2.26581 -0.5473 4.17609 -2.76282 -2.58241 -0.0282562 0.388941 0.26658 -1.21455 -0.102882 0.114915 1.387 -0.267726 0.0334357 0.0903877 1.09781 -0.188534 2.54904 0.231646 0.0176185 -0.236451 0.619583 0.620408 -0.527468 0 0
-107.147 -20.0324 2.67273 0.832347 0.850173 1.90446 -2.30963 1.89002 2.35916 -0.856985 4.05524 -2.4435 -2.01516 -0.303804 -0.757472 1.06948 -1.68345 1.24351 0.0657515 0.610591 -1.4129 0.782392 0.416315 -0.0586564 0.238458 1.93195 -1.42574 -1.23453 -0.0283268 -0.24865 1.77608 -0.711721 0 0
-225.674 6.41095 9.89418 -10.5139 4.79811 2.54278 -2.44983 -0.0243079 -9.41539 3.81215 0.175686 3.69844 -0.862672 2.22971 2.76404 0.345398 2.29722 -0.0221534 2.08871 -0.688834 -1.0762 1.52057 -0.151012 0.436075 -0.270461 -1.70919 3.17681 -1.03571 -2.49191 2.9289 -0.546999 -1.32666 0 0
-225.23 6.5738 8.62554 -10.3997 4.45141 1.6293 -1.56433 1.12057 -9.03895 4.93995 1.0216 4.14583 0.0284448 1.94585 2.8789 -0.321637 2.11241 -0.0966762 2.0723 -1.66363 -1.07696 1.0711 -0.329249 -0.275584 0.0889527 -1.18871 2.48539 -0.681054 -2.06542 2.12966 0.142475 -1.49785 0 0
-224.978 5.82504 9.38609 -11.342 4.68831 3.24012 -3.43643 0.467655 -9.60658 3.25392 0.0837563 3.4066 -0.357886 0.269712 2.34005 -0.749507 2.29655 -0.515734 1.77974 -1.91159 -1.15741 1.24389 -0.504905 0.594782 0.00114346 -2.31703 3.43009 -0.698465 -1.42681 3.20207 0.165684 -1.20361 0 0
-225.11 5.43175 9.93205 -10.3809 3.76512 1.77382 -2.2426 -0.0208478 -9.15831 3.80523 -0.540762 3.56374 -0.668037 1.24088 2.74659 -1.11334 3.11156 -0.541074 1.40562 -1.48885 -0.738649 0.732285 -0.914753 0.182375 0.188636 -3.24264 3.30084 -1.42925 -1.22953 2.71369 0.694706 -0.635003 0 0
-224.582 5.47027 9.49874 -10.662 5.0472 1.2487 -1.99227 -0.257867 -8.32304 3.63957 0.00216856 2.99488 -0.260299 1.69252 2.8415 -0.705669 2.44546 -0.613574 2.18816 -1.09633 -1.02144 1.56145 -0.122859 0.161809 0.683529 -2.05002 2.51023 -0.948759 -3.31339 2.09974 -0.813752 -1.48287 0 0
-224.717 5.74592 9.23067 -11.4843 5.13732 2.55218 -3.17513 0.68221 -8.27843 2.81152 0.0334431 3.70462 -0.0114726 1.6799 3.09602 -0.244022 1.57654 -1.63151 1.34554 -1.31316 -0.951824 1.61365 -0.180334 -0.284993 -0.15737 -1.8437 3.58866 -0.891883 -1.47029 2.14837 -0.805297 -1.64985 0 0
-225.22 6.05151 9.20169 -10.8227 4.70461 1.77999 -2.63907 0.760342 -8.6218 3.30966 -0.306969 3.82703 -0.443674 1.16676 3.16764 -0.287443 2.14093 -0.415448 1.21772 -1.67931 -1.37199 1.09851 0.104023 -0.00561372 0.369619 -1.73121 2.51405 -1.28019 -2.0138 2.17527 -0.480132 -1.22067 0 0
-224.422 5.97332 8.9288 -11.1656 5.1003 1.6122 -2.84154 1.1647 -8.15959 2.7112 0.066468 3.54477 0.571504 1.62935 2.97483 -0.221749 2.24595 -0.614861 1.62803 -1.43002 -1.36012 1.76708 -0.200403 -0.00580394 0.0930994 -1.67021 1.96327 -0.938412 -1.94676 2.16045 -0.455994 -0.852008 0 0
-224.347 5.63582 8.81685 -11.4477 4.59428 1.7812 -1.85234 -1.38328 -9.67452 2.56405 1.3556 3.95323 -0.779257 0.792174 2.14026 0.438119 2.85516 0.186424 0.998393 -2.21682 -1.50118 0.475937 -0.697259 -0.324877 -1.1053 -2.00785 2.57805 -1.80313 -1.66997 2.39224 -0.433292 -0.510989 0 0
-225.164 6.30592 9.12424 -10.8608 3.91841 3.28295 -2.38091 0.737521 -9.12732 3.64779 1.24513 4.1138 -0.822296 1.5016 2.96288 -0.458093 1.94967 -0.101876 1.48227 -1.73933 -1.06067 1.43614 -0.364581 -0.316463 -0.311838 -1.9194 2.44813 -1.23116 -1.11825 2.55866 -0.902155 -1.47944 0 0
-228.651 26.2553 10.8586 22.0103 6.76473 -0.557578 -8.39157 -5.84887 3.85962 1.70404 4.14189 1.90831 -0.751692 0.886321 2.18014 -0.835987 0.00225777 0.575162 -1.6795 0.245847 -1.35209 0.174359 -1.8044 -0.588575 -1.58398 0.63728 1.19225 2.5743 -0.254924 0.235084 -2.03632 -1.30865 0 0
-228.719 26.1625 10.5408 21.7945 6.5307 -0.310356 -8.4819 -5.83829 4.2069 1.26971 4.35563 2.34162 -1.16504 0.911729 1.75169 -1.32542 -0.27773 1.77321 -1.66651 0.449653 -1.44038 0.0741993 -2.24319 -0.589679 -1.15118 0.512419 1.32674 2.34281 -0.0396551 0.316184 -2.16042 -1.12764 0 0
-229.669 26.3502 10.507 21.9677 6.55787 -0.218778 -8.00027 -5.6383 3.80484 1.00319 4.00095 2.29739 -1.6555 1.2005 1.33258 -1.25951 -0.811337 0.148294 -1.91154 0.522206 -1.78819 0.497047 -1.76131 -1.0162 -1.47866 1.06868 1.27287 2.30693 0.147843 0.409997 -2.53448 -1.01218 0 0
-229.487 26.2539 10.4892 21.9856 6.50648 -0.433108 -8.55726 -6.03413 3.87583 1.15063 3.83458 2.38178 -0.901758 1.12578 2.10269 -1.50813 -0.0606322 0.301276 -2.22957 0.876363 -1.27553 0.970534 -1.98242 -0.825398 -2.54781 0.433424 1.87554 2.38627 -0.373936 0.145188 -1.88408 -1.25662 0 0
-229.019 26.0328 10.461 21.7941 6.513 -0.360823 -8.22193 -5.60421 4.12373 1.19662 4.11188 2.01938 -0.828832 1.23821 1.92461 -0.928788 0.0700059 0.0651869 -2.06928 0.659629 -1.86081 0.178071 -1.61158 -1.06075 -1.71782 0.115985 1.22551 2.6875 -0.649783 0.38373 -2.12467 -1.80047 0 0
-229.341 26.0057 10.746 21.7174 6.44331 -0.493773 -8.35709 -6.03334 3.85406 1.06996 3.73388 2.63112 -1.11235 1.27481 1.5564 -1.56458 -1.34472 0.473537 -2.22864 0.650292 -1.71222 0.178972 -1.77527 -0.664704 -1.99917 0.756259 1.76447 1.64429 -0.52027 0.285874 -2.22041 -0.989471 0 0
-229.251 25.8155 10.4468 21.82 6.67984 -0.403435 -8.40035 -5.8398 3.96502 1.23501 4.23808 2.2096 -0.938579 0.850389 1.74413 -1.42912 -0.320013 0.930312 -1.86081 0.138183 -1.7613 -0.246428 -2.02244 -0.586988 -1.59738 0.276689 1.42345 2.96852 -0.396858 0.564703 -2.24642 -1.76974 0 0
-229.535 26.1075 10.2134 21.8262 6.70987 -0.418244 -8.47967 -6.09487 4.07823 0.925889 3.68148 1.52192 -0.671832 0.75093 2.02802 -1.16497 0.14962 0.781562 -1.75921 -0.178012 -1.16947 -0.192871 -1.95602 -0.325561 -1.54167 0.60444 1.08118 2.28322 -0.583062 0.253488 -1.97995 -1.29076 0 0
-229.016 26.5634 10.6789 21.8078 6.3881 -0.181888 -8.20841 -5.73882 3.99036 1.71215 4.28569 1.89069 -1.15592 1.0461 1.95754 -1.3857 -0.0444756 1.03103 -1.16846 0.206306 -1.96619 -0.279088 -1.6696 -0.40849 -2.08762 1.13716 1.76525 2.35303 0.171795 0.249167 -2.2012 -1.32622 0 0
-229.205 26.3327 10.8584 21.753 6.31694 -0.530381 -8.15431 -5.80427 4.04827 1.1046 4.02698 2.24463 -0.868437 0.637797 1.86935 -1.70229 -0.250853 1.18975 -1.69432 0.499121 -1.17316 0.249919 -1.73888 -0.539368 -1.4873 0.915009 1.3297 2.40879 -0.150977 0.671984 -2.34161 -1.10218 0 0
-125.282 -12.5428 -7.22174 3.12389 -3.09654 0.0944355 -2.65226 2.62927 1.02507 -0.013466 -0.484239 2.29291 1.12637 -1.39738 4.33567 1.17451 -0.831255 -0.0650214 2.47892 -1.96064 -0.543029 0.674579 -0.992761 0.225864 -0.36711 -1.40163 -2.12371 -0.921966 -0.222276 1.17498 -0.401595 1.65879 0 0
-125.356 -12.7118 -6.99296 3.13323 -3.2112 0.926737 -2.23082 2.95015 0.309418 -0.404459 -0.274964 2.4724 0.70184 -1.44444 3.9678 2.59758 0.857077 0.491595 1.9644 0.246324 0.509364 0.638632 -0.919668 0.96453 -0.294669 -2.26816 -1.39547 0.135899 0.906991 0.966809 0.102778 0.052751 0 0
-125.358 -12.3492 -6.7714 2.66274 -3.31249 0.62594 -2.8821 3.78288 0.995541 -0.157501 -0.464285 1.86026 0.738329 -0.489357 4.80228 1.23068 -0.796216 -1.15831 2.54064 -1.37554 -0.0543046 0.0927199 -0.739765 0.451604 -0.764881 -1.62671 -0.94826 -0.515658 0.736989 0.445316 -0.309826 -0.184005 0 0
-125.658 -12.6576 -5.73288 3.13443 -3.5492 0.41976 -2.87481 3.14711 0.897669 -0.361866 -0.584895 3.97575 -0.0633874 -0.299601 3.56651 2.86538 -0.800451 -1.99616 1.12696 -0.0544336 -1.12077 0.409633 -0.0760356 0.59488 -1.42564 -1.56932 -0.759022 -0.668503 1.1544 1.00415 -1.00777 -0.601401 0 0
-125.59 -12.928 -7.31003 2.67944 -3.28327 0.245924 -2.69512 2.9186 1.03015 -0.717636 -0.581143 2.66376 1.25544 -0.447265 3.93563 1.46011 1.07336 -0.914489 2.71454 -0.26995 0.293879 0.999835 -0.65442 -0.589379 -1.26339 -0.824605 -0.820222 -1.43257 -1.49494 -0.235901 0.140893 0.786348 0 0
-124.565 -12.5004 -7.27836 2.60322 -3.17619 0.363228 -2.60971 3.30323 1.03831 -0.0578673 -1.05031 2.0845 1.33155 -1.39936 4.88443 2.77584 0.0987383 -0.778665 2.04905 -1.48082 -0.706022 0.574204 -1.06473 -0.173793 -1.7058 -1.8619 -0.135729 -1.37559 1.2058 -1.0645 0.0850514 -0.430563 0 0
-125.729 -12.8423 -7.03394 3.22944 -3.10678 0.131314 -2.6061 3.08785 1.05249 -0.10462 -0.502254 2.71154 0.628812 -1.18143 4.38264 1.24455 -0.981034 -0.689499 2.72804 -0.180962 0.83924 -0.168877 -1.45649 0.6743 -0.64498 -1.24594 0.729964 -0.759837 0.748703 -0.0773271 -0.470549 -0.762639 0 0
